cell_type,image_path,mask_path,total_pixels,non_black_pixels,non_black_ratio,mean_intensity,std_intensity,nucleus_area_px,nucleus_diameter_px,nucleus_area_um2,nucleus_diameter_um
Endothelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_106398.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_106398_mask.png,50176,650,0.012954400510204082,2.491749043367347,22.395518371902096,650,28.76813695875796,29.351564146578312,6.113229275207523
Endothelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_78363.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_78363_mask.png,50176,3426,0.0682796556122449,9.929229113520408,37.49114736403352,3426,66.04633737205015,154.7053211787343,14.034847085227497
Endothelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_130459.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_130459_mask.png,50176,1291,0.025729432397959183,4.435467155612245,27.605953501718357,1291,40.5432146265327,58.29672202035785,8.615433349794586
Endothelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_131324.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_131324_mask.png,50176,616,0.012276785714285714,2.5274035395408165,23.40042319034737,616,28.00563442518059,27.8162515604496,5.951197482277463
Endothelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_137889.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_137889_mask.png,50176,500,0.009964923469387755,1.2204838966836735,12.614526200305383,500,25.2313252202016,22.5781262665987,5.361656759683256
Endothelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_64304.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_64304_mask.png,50176,430,0.008569834183673469,0.4649633290816326,5.149515170170236,430,23.398568422792877,19.417188589274883,4.97219592930982
Endothelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_61505.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_61505_mask.png,50176,1065,0.02122528698979592,2.5776466836734695,17.983039176772397,1065,36.823906842470535,48.091408947855236,7.825080423512574
Endothelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_139827.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_139827_mask.png,50176,677,0.01349250637755102,1.4788345025510203,13.231107718573423,677,29.35954992478095,30.570782964974644,6.238904534012504
Endothelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_85332.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_85332_mask.png,50176,1034,0.02060746173469388,2.503447863520408,17.53700499614133,1034,36.2840142384516,46.691565119326114,7.710353241940539
Endothelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_142584.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_142584_mask.png,50176,1140,0.02272002551020408,4.37191087372449,30.162536939551543,1140,38.09846559899868,51.47812788784504,8.095924166871766
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_127004.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_127004_mask.png,50176,498,0.009925063775510204,1.847018494897959,18.56482847282525,498,25.180812005932435,22.48781376153231,5.350922701349976
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_51974.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_51974_mask.png,50176,911,0.01815609056122449,1.714205994897959,12.745356448863506,911,34.05761625912379,41.13734605774283,7.237243658063014
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_9204.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_9204_mask.png,50176,1231,0.024533641581632654,3.631556919642857,23.29254819025307,1231,39.58987092134787,55.587346868366005,8.412847806760437
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_106728.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_106728_mask.png,50176,248,0.004942602040816327,0.5271045918367347,7.545941268444624,248,17.769732893161912,11.198750628232956,3.776068345712766
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_39458.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_39458_mask.png,50176,1505,0.029994419642857144,3.518455038265306,20.3650169367099,1505,43.77471318953923,67.9601600624621,9.302126813694706
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_49440.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_49440_mask.png,50176,1330,0.026506696428571428,4.785196109693878,29.76522078227005,1330,41.151046092387084,60.05781586915255,8.7445975399116
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_60538.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_60538_mask.png,50176,525,0.010463169642857142,1.0036272321428572,9.945912940921566,525,25.854414729132053,23.707032579928637,5.49406328404488
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_81212.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_81212_mask.png,50176,657,0.01309390943877551,1.4819036989795917,13.09817135345624,657,28.92262748940701,29.667657914310695,6.146058513891281
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_119636.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_119636_mask.png,50176,593,0.011818399234693877,0.8034917091836735,7.704664485623511,593,27.47782833536798,26.77765775218606,5.839038685046313
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_129405.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_129405_mask.png,50176,438,0.008729272959183673,1.850924744897959,19.949456280937856,438,23.615226456547084,19.778438609540462,5.018235762773972
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_89307.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_89307_mask.png,50176,797,0.01588408801020408,2.668068399234694,21.36420703651069,797,31.85548488335917,35.98953326895833,6.7692907275873075
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_67860.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_67860_mask.png,50176,422,0.008410395408163265,1.4410873724489797,16.367917350619255,422,23.179885415554555,19.055938569009303,4.925725788968224
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_136404.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_136404_mask.png,50176,264,0.0052614795918367345,0.8809789540816326,12.322878737055703,264,18.333991376950163,11.921250668764115,3.8959732768810125
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_86581.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_86581_mask.png,50176,263,0.005241549744897959,0.8562061543367347,11.876026680412854,263,18.29923496393627,11.876094416230917,3.8885875389083964
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_115966.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_115966_mask.png,50176,655,0.01305404974489796,0.5859972895408163,5.240852623991226,655,28.878571671769564,29.5773454092443,6.1366966523807305
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_84495.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_84495_mask.png,50176,1155,0.023018973214285716,3.315150669642857,22.646585958981003,1155,38.34829427978659,52.155471675843,8.149012763028294
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_36556.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_36556_mask.png,50176,858,0.01709980867346939,2.7385204081632653,21.092075891501263,858,33.05207299675423,38.74406467348337,7.023565708815976
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_5478.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_5478_mask.png,50176,1600,0.03188775510204082,5.321986607142857,30.007120084194515,1600,45.1351666838205,72.25000405311584,9.591223189338411
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_126376.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_126376_mask.png,50176,1034,0.02060746173469388,2.7447983099489797,19.296421022689543,1034,36.2840142384516,46.691565119326114,7.710353241940539
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_75743.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_75743_mask.png,50176,197,0.003926179846938775,0.09129862882653061,1.4661135761879291,197,15.837556323903858,8.89578174903989,3.36548081322876
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_119703.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_119703_mask.png,50176,311,0.006198182397959184,0.8822345344387755,11.391255628612532,311,19.899183360445615,14.043594537824392,4.228576582703067
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_46074.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_46074_mask.png,50176,370,0.007374043367346939,0.9219746492346939,10.932290605945868,370,21.70480664627101,16.70781343728304,4.612271541703317
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_146757.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_146757_mask.png,50176,680,0.013552295918367346,2.359833386479592,20.39557199070689,680,29.42452872043851,30.706251722574233,6.252712528477039
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_2850.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_2850_mask.png,50176,923,0.018395248724489797,2.0589325573979593,15.207921162340172,923,34.28119163317628,41.679221088141205,7.284753426381781
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_80005.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_80005_mask.png,50176,1669,0.03326291454081633,4.343470982142857,24.821888091958915,1669,46.09812143854657,75.36578547790647,9.795851080457357
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_11002.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_11002_mask.png,50176,1163,0.02317841198979592,4.850665656887755,31.818288146506568,1163,38.48087304787918,52.51672169610858,8.1771857520382
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_97471.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_97471_mask.png,50176,160,0.0031887755102040817,0.2715640943877551,4.915816480212534,160,14.27299292922217,7.225000405311585,3.033011082533377
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_39160.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_39160_mask.png,50176,809,0.01612324617346939,2.7672393176020407,21.954221792446287,809,32.09440436728413,36.5314082993567,6.820061119345432
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_37194.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_37194_mask.png,50176,453,0.009028220663265306,0.8365353954081632,9.03224328018989,453,24.016192740836935,20.455782397538425,5.103441100575511
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_30536.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_30536_mask.png,50176,1217,0.024254623724489797,3.8293606505102042,24.680655287369014,1217,39.36410199588825,54.95515933290124,8.36487190875458
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_72958.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_72958_mask.png,50176,440,0.008769132653061224,0.5794204400510204,6.459035440549428,440,23.66908109081279,19.86875111460686,5.029679872876433
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_35391.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_35391_mask.png,50176,467,0.009307238520408163,1.47265625,15.381029287711469,467,24.384480051691096,21.087969933003187,5.181702156327183
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_132389.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_132389_mask.png,50176,1083,0.02158402423469388,3.79898756377551,26.4462999284606,1083,37.13379090462191,48.90422149345279,7.890930788566795
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_32555.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_32555_mask.png,50176,634,0.012635522959183673,2.195830676020408,19.756991751033627,634,28.41186145542198,28.629064106047153,6.03752072862506
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_136740.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_136740_mask.png,50176,697,0.013891103316326531,1.2112563775510203,10.644374482109928,697,29.790064831759068,31.47390801563859,6.330388954311423
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_152129.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_152129_mask.png,50176,413,0.008231026785714286,1.7362683354591837,19.455427333268414,413,22.93137440223813,18.649532296210527,4.872917197157244
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_18038.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_18038_mask.png,50176,610,0.01215720663265306,1.8274473852040816,17.11007959681698,610,27.868909599918855,27.545314045250418,5.9221434560944
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_141084.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_141084_mask.png,50176,647,0.012894610969387755,2.2061742665816326,19.790306027841662,647,28.701672171559103,29.21609538897872,6.099105507531605
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_84984.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_84984_mask.png,50176,125,0.0024912308673469387,0.1895129145408163,3.824892355677237,125,12.6156626101008,5.644531566649675,2.680828379841628
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_44669.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_44669_mask.png,50176,924,0.018415178571428572,3.1542370854591835,23.649907976679266,924,34.29975713230766,41.7243773406744,7.28869859505786
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_105496.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_105496_mask.png,50176,638,0.012715242346938776,2.5865951849489797,23.615439223208746,638,28.501347854812654,28.809689116179943,6.0565365890289575
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_123781.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_123781_mask.png,50176,2535,0.05052216198979592,10.19708625637755,44.966844010094924,2535,56.812518390788114,114.47110017165542,12.072660496671467
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_87326.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_87326_mask.png,50176,582,0.011599170918367346,0.7006337691326531,6.694988267495926,582,27.221781995965376,26.28093897432089,5.784628836397105
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_585.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_585_mask.png,50176,834,0.016621492346938774,2.5576769770408165,20.136253173349242,834,32.586527589007176,37.66031461268663,6.924637306894862
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_68625.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_68625_mask.png,50176,257,0.005121970663265306,0.8548708545918368,12.324626889477285,257,18.089294154193436,11.605156901031732,3.843975115586699
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_110093.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_110093_mask.png,50176,1182,0.023557079081632654,4.858258928571429,31.791980577619753,1182,38.79393176615336,53.37469049423933,8.243710731537437
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_29138.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_29138_mask.png,50176,885,0.017637914540816327,2.5226004464285716,19.076005363024176,885,33.568094927931476,39.9632834918797,7.133220372266874
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_45681.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_45681_mask.png,50176,1125,0.022421077806122448,4.290716677295919,28.93841540370814,1125,37.8469878303024,50.80078409984708,8.042485139524883
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_113638.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_113638_mask.png,50176,149,0.002969547193877551,0.09825414540816327,1.834107694118423,149,13.773623058786647,6.728281627446413,2.9268949820893524
Epithelial cells,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/img/Xenium_human_Lung_Cancer_FFPE_nucleus_31485.png,/hpc/group/jilab/rz179/cellpt/nucleus_data/Xenium_human_Lung_Cancer_FFPE/mask/Xenium_human_Lung_Cancer_FFPE_nucleus_31485_mask.png,50176,1072,0.021364795918367346,2.9836575255102042,20.84049958553172,1072,36.94472617243352,48.40750271558762,7.850754531849849
